,news_id,title,publish_time,location,category,latitude,longitude
2340,144523,堅拿道天橋過海，龍尾：橋面燈位。,2019-11-13 11:30:00,橋面燈位,busy,22.2794343,114.1789799
2341,35352,堅拿道天橋過海，龍尾：橋面燈位。,2019-11-03 13:50:00,橋面燈位,busy,22.2794343,114.1789799
2342,276675,堅拿道天橋往北角方向車多，龍尾：橋面燈位。,2019-11-22 13:46:00,橋面燈位,busy,22.2794343,114.1789799
2343,600934,堅拿道天橋往紅隧，龍尾：橋面燈位。,2020-01-02 15:20:00,橋面燈位,busy,22.2794343,114.1789799
2344,602944,堅拿道天橋往紅隧，龍尾：橋面燈位。,2020-01-04 16:40:00,橋面燈位,busy,22.2794343,114.1789799
2345,592947,堅拿道天橋往紅隧，龍尾：橋面燈位。,2019-12-27 15:00:00,橋面燈位,busy,22.2794343,114.1789799
2346,604064,堅拿道天橋過海，龍尾：橋面燈位。,2020-01-05 17:35:00,橋面燈位,busy,22.2794343,114.1789799
2347,267617,【九龍區封路】漆咸道北往機利士南路方向的道路受阻。,2019-11-20 18:17:00,機利士南路,blocked,22.3071227,114.1822419
2348,391935,機場二號客運大樓擴建工程：由02:00起，翔天路會封閉；位於二號客運大樓外的巴士站亦會取消。,2019-11-29 00:05:00,機場,blocked,22.3158675,113.9343729
2349,396110,機場二號客運大樓擴建工程：翔天路封閉；位於二號客運大樓外的巴士站亦會取消。,2019-11-29 18:15:00,機場,blocked,22.3158675,113.9343729
2350,414570,機場二號客運大樓擴建工程：翔天路封閉；位於二號客運大樓外的巴士站亦會取消。,2019-12-02 15:15:00,機場,blocked,22.3158675,113.9343729
2351,538022,機場二號客運大樓擴建工程：翔天路封閉；位於二號客運大樓外的巴士站亦會取消。,2019-12-16 13:45:00,機場,blocked,22.3158675,113.9343729
2352,586454,機場二號客運大樓擴建工程：翔天路封閉；位於二號客運大樓外的巴士站亦會取消。,2019-12-23 16:54:00,機場,blocked,22.3158675,113.9343729
2353,410675,【機場快綫】現提供來往香港站、九龍站、青衣站、機場站及博覽館站的列車服務。由晚上23:30起，機場快綫只提供來往香港至機場服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務晚上22:30分起暫停，香港站市區預辦登機服務截止時間為航班起飛前90分鐘。,2019-12-01 22:00:00,機場站,service paused,22.3158675,113.9343729
2354,409160,【機場快綫】現提供來往香港站、九龍站、青衣站、機場站及博覽館站的列車服務。由晚上23:30起，機場快綫只提供來往香港至機場服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務晚上22:30分起暫停，香港站市區預辦登機服務截止時間為航班起飛前90分鐘。,2019-12-01 18:15:00,機場站,service paused,22.3158675,113.9343729
2355,391923,【機場快綫】由23:30起至尾班車，機場快綫只提供香港站至機場站來回服務，不停九龍站、青衣站、博覽館站；九龍站市區預辦登機服務22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-28 16:00:00,機場站,service paused,22.3158675,113.9343729
2356,408328,【機場快綫】現提供來往香港站、九龍站、青衣站、機場站及博覽館站的列車服務。由晚上23:30起，機場快綫只提供來往香港至機場服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務晚上22:30分起暫停，香港站市區預辦登機服務截止時間為航班起飛前90分鐘。,2019-12-01 15:00:00,機場站,service paused,22.3158675,113.9343729
2357,402734,【機場快綫】現提供來往香港站、九龍站、青衣站、機場站及博覽館站的列車服務。由晚上23:30起，機場快綫只提供來往香港至機場服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務晚上22:30分起暫停，香港站市區預辦登機服務截止時間為航班起飛前90分鐘。,2019-11-30 08:20:00,機場站,service paused,22.3158675,113.9343729
2358,393794,【機場快綫】由23:30起至尾班車，機場快綫只提供香港站至機場站來回服務，不停九龍站、青衣站、博覽館站；九龍站市區預辦登機服務22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-29 15:42:00,機場站,service paused,22.3158675,113.9343729
2359,376319,【港鐵】機場快綫: 由23:30起至尾班車，機場快綫只提供香港站至機場站來回服務，不停九龍站、青衣站、博覽館站。九龍站市區預辦登機服務22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-27 16:31:00,機場站,service paused,22.3158675,113.9343729
2360,376378,【機場快綫】由23:30起至尾班車，機場快綫只提供香港站至機場站來回服務，不停九龍站、青衣站、博覽館站。九龍站市區預辦登機服務22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-27 16:31:00,機場站,service paused,22.3158675,113.9343729
2361,280510,【機場快綫】由23:00起至尾班車，機場快綫只提供來往香港站至機場站的列車服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務由22:00起暫停，香港站的市區預辦登機服務維持正常，截止時間將為飛機起飛前90分鐘。 ,2019-11-22 16:48:00,機場站,service paused,22.3158675,113.9343729
2362,306159,【機場快綫】直至尾班車，機場快綫只提供來往香港站至機場站的列車服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務已暫停，香港站的市區預辦登機服務維持正常，截止時間將為飛機起飛前90分鐘。,2019-11-23 22:01:00,機場站,service paused,22.3158675,113.9343729
2363,269009,【機場快綫】現時提供來回香港站、九龍站、青衣站、機場站及博覽館站的列車服務。由晚上11時起至尾班車，機場快綫只提供來往香港站至機場站的列車服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務由晚上10時起暫停，香港站的市區預辦登機服務維持正常，截止時間將為飛機起飛前90分鐘。,2019-11-20 18:47:00,機場站,service paused,22.3158675,113.9343729
2364,272635,【機場快綫】現時提供來回香港站、九龍站、青衣站、機場站及博覽館站的列車服務；由晚上23:00起至尾班車，機場快綫只提供來往香港站至機場站的列車服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務由22:00起暫停，香港站的市區預辦登機服務維持正常，截止時間將為飛機起飛前90分鐘。,2019-11-20 18:47:00,機場站,service paused,22.3158675,113.9343729
2365,296426,【機場快綫】由22:00起至尾班車，機場快綫只提供來往香港站至機場站的列車服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務由21:00起暫停，香港站的市區預辦登機服務維持正常，截止時間將為飛機起飛前90分鐘。,2019-11-23 13:15:00,機場站,service paused,22.3158675,113.9343729
2366,310599,【港鐵】機場快綫: 由23:00起提供香港站至機場站來回服務，不停九龍站、青衣站、博覽館站。九龍站市區預辦登機服務22:00起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-24 13:58:00,機場站,service paused,22.3158675,113.9343729
2367,328837,【機場快綫】23:00起，機場快綫只停香港站及機場站，不停九龍站、青衣站及博覽館站。九龍站的市區預辦登機服務22:00起暫停，香港站的市區預辦登機服務維持正常。,2019-11-25 15:40:00,機場站,service paused,22.3158675,113.9343729
2368,231346,【機場快綫】23:00起，機場快綫只停香港站及機場站，直至全日服務結束。九龍站的市區預辦登機服務22:00起暫停。,2019-11-19 15:10:00,機場站,service paused,22.3158675,113.9343729
2369,215925,【機場快綫】23:00起，機場快綫只提供香港站至機場站來回服務，直至全日服務結束。九龍站的市區預辦登機服務22:00起暫停。,2019-11-18 15:10:00,機場站,service paused,22.3158675,113.9343729
2370,337460,【機場快綫】由23:00時起至尾班車，只提供香港站至機場站來回服務。,2019-11-25 19:40:00,機場站,info,22.3158675,113.9343729
2371,354121,【機場快綫】23:30起，機場快綫只停香港站及機場站，不停九龍站、青衣站及博覽館站。九龍站的市區預辦登機服務22:30起暫停，香港站的市區預辦登機服務維持正常。,2019-11-26 15:41:00,機場站,service paused,22.3158675,113.9343729
2372,309243,【港鐵】機場快綫現提供來回香港站、九龍站、青衣站、機場站及博覽館站的列車服務。香港站及九龍站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-24 10:50:00,機場站,info,22.3158675,113.9343729
2373,208161,【機場快綫】現時提供來回香港站、九龍站、青衣站、機場站及博覽館站的列車服務。香港站及九龍站市區預辦登機服務維持正常，截止時間為航班起飛前90分鐘。,2019-11-17 11:55:00,機場站,info,22.3158675,113.9343729
2374,208828,【機場快綫】現時提供來回香港站、九龍站、青衣站、機場站及博覽館站的列車服務。香港站及九龍站市區預辦登機服務維持正常，截止時間為航班起飛前90分鐘。由晚上10時起，機場快綫只提供來往香港站至機場站的列車服務。香港站的市區預辦登機服務的截止時間，將維持在飛機起飛前90分鐘，九龍站的市區預辦登機服務將於晚上9時暫停。,2019-11-17 16:35:00,機場站,service paused,22.3158675,113.9343729
2375,208291,【機場快綫】由晚上10時起，機場快綫只提供來往香港站至機場站的列車服務。香港站的市區預辦登機服務的截止時間，將維持在飛機起飛前90分鐘，九龍站的市區預辦登機服務將於晚上9時暫停。,2019-11-17 13:32:00,機場站,service paused,22.3158675,113.9343729
2376,211165,【機場快綫】由22:00起，機場快綫只提供來往香港站至機場站的列車服務。,2019-11-17 21:57:00,機場站,info,22.3158675,113.9343729
2377,202100,【機場快綫】現時提供來回香港站、九龍站、青衣站、機場站及博覽館站的列車服務。香港站及九龍站市區預辦登機服務維持正常，截止時間為航班起飛前90分鐘。,2019-11-16 09:20:00,機場站,info,22.3158675,113.9343729
2378,203297,【機場快綫】由晚上 22:00起，機場快綫只提供香港站至機場站來回服務，不停九龍站、青衣站、博覽館站。九龍站市區預辦登機服務由晚上21:00起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。港鐵職員聯同機管局人員將於香港站檢查乘客的機票及旅遊證件，請為行程預留充裕時間。,2019-11-16 15:36:00,機場站,service paused,22.3158675,113.9343729
2379,192220,【機場快綫】22:00起至尾班車，只提供香港站至機場站來回服務。20:00起，列車不能停青衣站。21:00起，九龍站的市區預辦登機服務暫停。,2019-11-15 17:24:00,機場站,service paused,22.3158675,113.9343729
2380,188998,【機場快綫】20:00起至尾班車，只提供香港站至機場站來回服務。21:00起，九龍區站市區預辦登機服務暫停。,2019-11-15 15:41:00,機場站,service paused,22.3158675,113.9343729
2381,189106,【機場快綫】22:00起至尾班車，只提供香港站至機場站來回服務。21:00起，九龍區站市區預辦登機服務暫停。,2019-11-15 15:41:00,機場站,service paused,22.3158675,113.9343729
2382,191379,【機場快綫】22:00起至尾班車，只提供香港站至機場站來回服務，列車不能停青衣站。21:00起，九龍區站市區預辦登機服務暫停。,2019-11-15 17:24:00,機場站,service paused,22.3158675,113.9343729
2383,191857,【機場快綫】22:00起至尾班車，只提供香港站至機場站來回服務，列車不能停青衣站。21:00起，九龍站的市區預辦登機服務暫停。,2019-11-15 17:24:00,機場站,service paused,22.3158675,113.9343729
2384,147001,【機場快綫】晚上19:00時起至尾班車，只提供香港站至機場站來回服務。九龍站市區預辦登機服務18:00起暫停，香港站市區預辦登機服務維持正常。,2019-11-13 15:41:00,機場站,service paused,22.3158675,113.9343729
2385,146333,【機場快綫】晚上17:00時起至尾班車，只提供香港站至機場站來回服務。九龍站市區預辦登機服務18:00起暫停，香港站市區預辦登機服務維持正常。,2019-11-13 15:41:00,機場站,service paused,22.3158675,113.9343729
2386,151253,【機場快綫】只提供香港站至機場站來回服務。約每10分鐘一班列車。,2019-11-13 19:14:00,機場站,info,22.3158675,113.9343729
2387,102081,【機場快綫】22:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務將於21:00起暫停，香港站市區預辦登機服務正常，截止時間為飛機起飛前90分鐘。,2019-11-10 12:25:00,機場站,service paused,22.3158675,113.9343729
2388,126965,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-12 06:10:00,機場站,service paused,22.3158675,113.9343729
2389,170524,【機場快綫】20:00起至尾班車，機場快綫只提供香港站至機場站來回服務。,2019-11-14 18:15:00,機場站,info,22.3158675,113.9343729
2390,166272,【機場快綫】20:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，19:00起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-14 15:34:00,機場站,service paused,22.3158675,113.9343729
2391,28093,【機場快綫】現時仍然提供來往香港、九龍、青衣、機場及博覽館站的服務，由 下午17:00時起，只提供來往香港站至機場站的列車服務，不停九龍、青衣及博覽館站。九龍站市區預辦登機服務會由下午16:00開始暫停，而香港站的市區預辦登機服務的截止時間，會維持在飛機起飛前90分鐘。,2019-11-02 12:34:00,機場站,service paused,22.3158675,113.9343729
2392,23240,【機場快綫】由23:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務由22:00暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-01 20:05:00,機場站,service paused,22.3158675,113.9343729
2393,29768,【機場快綫】現時起只停香港站及機場站，大約10分鐘一班車。九龍站市區預辦登機服務已經暫停，香港站的市區預辦登機服務的截止時間，維持在航班起飛前90分鐘。,2019-11-02 17:00:00,機場站,service paused,22.3158675,113.9343729
2394,35156,機場快綫：直至22:00，列車服務維持正常。由22:00起至尾班車，機場快綫列車只停香港站及機場站。,2019-11-03 12:15:00,機場站,info,22.3158675,113.9343729
2395,27467,【機場快綫】現時仍然提供來往香港、九龍、青衣、機場及博覽館站的服務，由 下午17:00時起，只提供來往香港站至機場站的列車服務，不停九龍、青衣及博覽館站。九龍站市區預辦登機服務會由下午16:00開始暫停，而香港站的市區預辦登機服務的截止時間，會維持在飛機起飛前90分鐘。,2019-11-02 08:00:00,機場站,service paused,22.3158675,113.9343729
2396,39324,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-04 06:40:00,機場站,service paused,22.3158675,113.9343729
2397,62630,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-06 06:40:00,機場站,service paused,22.3158675,113.9343729
2398,63890,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-06 12:15:00,機場站,service paused,22.3158675,113.9343729
2399,5471,【機場快綫】21:00起至尾班車，只提供九龍站至機場站來回服務，不停香港站、青衣站及博覽館站。香港站市區預辦登機服務20:00時起暫停，九龍站市區預 辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-10-31 06:40:00,機場站,service paused,22.3158675,113.9343729
2400,31396,【機場快綫】香港站及九龍站的市區預辦登機服務均已暫停。列車只停香港站及機場站，大約10分鐘一班車。,2019-11-02 19:56:00,機場站,service paused,22.3158675,113.9343729
2401,90,【機場快綫】23:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:00起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-10-30 06:40:00,機場站,service paused,22.3158675,113.9343729
2402,5463,【機場快綫】21:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。香港站市區預辦登機服務20:00時起暫停，九龍站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-10-31 06:40:00,機場站,service paused,22.3158675,113.9343729
2403,2106,【機場快綫】由23:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務由22:00起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-10-30 20:06:00,機場站,service paused,22.3158675,113.9343729
2404,7366,【機場快綫】21:00起至尾班車，只提供九龍站至機場站來回服務，不停香港站、青衣站及博覽館站。香港站市區預辦登機服務20:00時起暫停，九龍站市區預 辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-10-31 13:30:00,機場站,service paused,22.3158675,113.9343729
2405,29941,【機場快綫】現時起只停香港站及機場站，大約10分鐘一班車。九龍站市區預辦登機服務已經暫停，香港站的市區預辦登機服務的截止時間，維持在航班起飛前90分鐘。,2019-11-02 17:01:00,機場站,service paused,22.3158675,113.9343729
2406,11483,【機場快綫】由21:00起至尾班車，只提供九龍站至機場站來回服務，不停香港站、青衣站及博覽館站；香港站市區預辦登機服務已暫停，九龍站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-10-31 20:14:00,機場站,service paused,22.3158675,113.9343729
2407,15986,【機場快綫】23:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:00起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-01 06:40:00,機場站,service paused,22.3158675,113.9343729
2408,40891,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-04 12:30:00,機場站,service paused,22.3158675,113.9343729
2409,97860,【機場快綫】22:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務將於21:00起暫停，香港站市區預辦登機服務正常，截止時間為飛機起飛前90分鐘。,2019-11-09 18:15:00,機場站,service paused,22.3158675,113.9343729
2410,82166,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務將於22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-08 06:40:00,機場站,service paused,22.3158675,113.9343729
2411,50306,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-05 06:40:00,機場站,service paused,22.3158675,113.9343729
2412,81651,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務將於22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-07 23:25:00,機場站,service paused,22.3158675,113.9343729
2413,90728,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務將於22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-08 20:06:00,機場站,service paused,22.3158675,113.9343729
2414,105854,【港鐵】除機場快綫外，港鐵各綫、輕鐵及港鐵巴士今天的服務時間已結束；機場快綫由現時至尾班車只提供來往香港站至機場站服務，列車不停九龍站、青衣站及博覽館站。,2019-11-10 22:00:00,機場站,info,22.3158675,113.9343729
2415,69077,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務將於22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。 ,2019-11-06 20:16:00,機場站,service paused,22.3158675,113.9343729
2416,118908,【機場快綫】來往香港站至機場站的列車服務，約10分鐘一班，列車不停九龍站、青衣站、博覽館站。,2019-11-11 19:28:00,機場站,info,22.3158675,113.9343729
2417,114500,【機場快綫】19:00起至尾班車，只來往香港站至機場站，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務18:00起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-11 15:45:00,機場站,service paused,22.3158675,113.9343729
2418,72813,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-07 06:40:00,機場站,service paused,22.3158675,113.9343729
2419,95277,【機場快綫】22:00起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站；九龍站市區預辦登機服務將於21:00起暫停，香港站市區預辦登機服務正常，截止時間為飛機起飛前90分鐘。,2019-11-09 10:40:00,機場站,service paused,22.3158675,113.9343729
2420,107133,【機場快綫】23:30起至尾班車，只提供香港站至機場站來回服務，不停九龍站、青衣站及博覽館站。九龍站市區預辦登機服務，22:30起暫停，香港站市區預辦登機服務正常，截止時間為航班起飛前90分鐘。,2019-11-11 06:35:00,機場站,service paused,22.3158675,113.9343729
2421,132674,【機場快綫】：晚上11:30時起至尾班車，只提供香港站至機場站來回服務。九龍站市區預辦登機服務在22:30起暫停，香港站市區預辦登機服務維持正常。,2019-11-12 15:37:00,機場站,service paused,22.3158675,113.9343729
2422,133374,龍翔道往荃灣方向，近澤安邨曾經有人堵路，一帶慢車，龍尾：橫頭磡邨。,2019-11-12 16:18:00,橫頭磡邨,busy,22.34046595,114.187518501147
2423,127241,【東涌綫】由於東涌站被人破壞，為保障乘客及員工安全，車站要即時關閉。列車不停東涌站，東涌綫列車只維持香港站至欣澳站的服務。,2019-11-12 07:54:00,欣澳,service paused,22.3316913,114.0268658
2424,107241,【港鐵】東涌綫現時香港站來往青衣站4分鐘一班；香港站來往欣澳站12分鐘一班。,2019-11-11 07:32:00,欣澳,info,22.3316913,114.0268658
2425,169338,東涌站現正關閉，東涌綫列車不停東涌站，現安排一條單向免費接駁巴士綫，由現在至22:00，接載乘客由欣澳站前往東涌(文東路怡文中學附近)。,2019-11-14 17:33:00,欣澳,service paused,22.3316913,114.0268658
2426,181782,【欣澳站至東涌的免費接駁巴士】東涌站的上落客點在東薈城公共運輸交匯處對開。,2019-11-15 07:52:00,欣澳,info,22.3316913,114.0268658
2427,158981,由於路面狀況許可，現已安排一條免費接駁巴士綫，來回欣澳站至東涌(消防局附近)接載乘客。,2019-11-14 07:10:00,欣澳,info,22.3316913,114.0268658
2428,158944,【港鐵】由於路面狀況許可，現已安排一條免費接駁巴士綫，來回欣澳站至東涌(消防局附近)接載乘客。,2019-11-14 06:54:00,欣澳,info,22.3316913,114.0268658
2429,159875,【港鐵接駁巴士】行走欣澳至東涌(消防局附近)的免費接駁巴士，由於路面有堵路及基於安全評估後，要停止運作。目前東涌綫列車只行走香港站至欣澳站。,2019-11-14 09:31:00,欣澳,info,22.3316913,114.0268658
2430,211220,北大嶼山公路道路維修工程：由凌晨01:00至03:00，往九龍方向，近欣澳的部分行車線暫時封閉。,2019-11-17 22:02:00,欣澳,blocked,22.3316913,114.0268658
2431,206566,北大嶼山公路維修工程：由晚上22:00至明早11:00，竹篙灣公路落北大嶼山公路往九龍方向支路的部分行車線，以及北大嶼山公路九龍方向，近欣澳的部分行車線要暫時封閉。北大嶼山公路往九龍方向，近欣澳一段的車速限制會調整至每小時50公里。,2019-11-16 21:50:00,欣澳,blocked,22.3316913,114.0268658
2432,100190,北大嶼山公路維修工程：由晚上22:00至明早11:00，竹篙灣公路落北大嶼山公路往九龍方向支路的部分行車線，以及北大嶼山公路九龍方向，近欣澳的部分行車線要暫時封閉。北大嶼山公路往九龍方向，近欣澳一段的車速限制會調整至每小時50公里。,2019-11-09 21:52:00,欣澳,blocked,22.3316913,114.0268658
2433,107919,【港鐵】最新服務狀況：東涌綫：香港站-青衣站 4分鐘一班；香港站-欣澳站每12分鐘一班；南港島綫：正常；迪士尼綫：正常；機場快綫：正常。,2019-11-11 10:17:00,欣澳,info,22.3316913,114.0268658
2434,38312,北大嶼山公路維修工程：由凌晨01:00至03:00，北大嶼山公路往九龍方向近欣澳的部分行車線要暫時封閉。,2019-11-03 22:00:00,欣澳,blocked,22.3316913,114.0268658
2435,32841,北大嶼山公路維修工程：由22:00至星期日(3/11)11:00，北大嶼山公路往九龍方向，近欣澳的部份行車線及由竹篙灣公路落北大嶼山公路出九龍的支路部份行車線暫時封閉。另外，北大嶼山公路往九龍，近欣澳一段的車速限制會改為每小時50公里。,2019-11-02 21:15:00,欣澳,blocked,22.3316913,114.0268658
2436,32496,北大嶼山公路維修工程：由22:00至星期日(3/11)11:00，北大嶼山公路往九龍方向，近欣澳的部份行車線及由竹篙灣公路落北大嶼山公路出九龍的支路部份行車線暫時封閉。另外，北大嶼山公路往九龍，近欣澳一段的車速限制會改為每小時50公里。,2019-11-02 21:20:00,欣澳,blocked,22.3316913,114.0268658
2437,509894,新田公路往元朗方向，近米埔第1、2線有交通意外，非常擠塞，龍尾：歐意花園。,2019-12-12 08:21:00,歐意花園,accident,22.5029325,114.096746739094
2438,509854,新田公路往屯門方向，近米埔第1、2線有交通意外，非常擠塞，龍尾：歐意花園。,2019-12-12 08:21:00,歐意花園,accident,22.5029325,114.096746739094
2439,591329,粉嶺公路往元朗方向，近古洞擠塞，龍尾：歐意花園。,2019-12-26 15:21:00,歐意花園,congestion,22.5029325,114.096746739094
2440,275070,偉業街往油塘方向，近勵業街一段車多，龍尾：水務署九龍東區大樓。,2019-11-22 11:30:00,水務署九龍東區大樓,busy,22.3179648,114.213388726613
2441,348621,獅子山隧道公路往九龍方向，近新田圍邨的慢線有壞車阻路，龍尾：水泉澳邨。,2019-11-26 10:39:00,水泉澳邨,busy,22.37206925,114.198002907142
2442,546603,較早前獅子山隧道往九龍方向，近紅梅谷路快線的交通意外已清理，龍尾：水泉澳邨。,2019-12-17 09:04:00,水泉澳邨,accident,22.37206925,114.198002907142
2443,212755,馬鞍山西沙路近水浪窩來回方向擠塞。,2019-11-18 08:24:00,水浪窩,congestion,22.4041183,114.2762563
2444,160586,城西道往堅尼地城方向，近堅尼地城游泳池一段慢車，龍尾：水街。,2019-11-14 10:26:00,水街,busy,22.2870363,114.1367491
2445,128344,城西道往堅尼地城方向，近堅尼地城游泳池一段擠塞，龍尾：水街。,2019-11-12 10:38:00,水街,congestion,22.2870363,114.1367491
2446,66629,荃灣路往屯門方向，落荃青交匯處支路的慢線有壞車阻路，龍尾：永得利廣場。,2019-11-06 17:22:00,永得利廣場,busy,22.3530333,114.124639393609
2447,533874,荃灣路往屯門方向，落海興路迴旋處車多，龍尾：永得利廣場。,2019-12-14 19:20:00,永得利廣場,busy,22.3530333,114.124639393609
2448,447404,荃灣路往屯門方向，落荃青交匯處支路有交通意外，龍尾：永得利廣場。,2019-12-05 16:33:00,永得利廣場,accident,22.3530333,114.124639393609
2449,583355,較早前屯門公路往元朗方向，近屯門公路轉車站的意外已清理，車龍有待消散，龍尾：汀九。,2019-12-21 18:46:00,汀九,accident,22.3695704,114.0795824
2450,605696,屯門公路往元朗方向，近深井浪翠園快線的意外清場，仍然多車，龍尾：汀九。,2020-01-06 20:02:00,汀九,accident,22.3695704,114.0795824
2451,533234,屯門公路往屯門方向，近浪翠園的快線有意外，龍尾：汀九。,2019-12-14 18:32:00,汀九,accident,22.3695704,114.0795824
2452,533279,較早前屯門公路往屯門方向，近浪翠園的快線意外已清理，龍尾：汀九。,2019-12-14 18:40:00,汀九,accident,22.3695704,114.0795824
2453,483229,屯門公路往屯門方向，近深井的快線有交通意外，龍尾：汀九。,2019-12-09 19:46:00,汀九,accident,22.3695704,114.0795824
2454,404372,屯門公路往屯門方向，近浪翠園的慢線有交通意外，龍尾：汀九。,2019-11-30 17:00:00,汀九,accident,22.3695704,114.0795824
2455,404446,較早前屯門公路往屯門方向，近浪翠園慢線的交通意外已清理，龍尾：汀九。,2019-11-30 17:09:00,汀九,accident,22.3695704,114.0795824
2456,101825,青朗公路維修工程：由清晨05:00至早上11:00，青朗公路往九龍方向，介乎大欖隧道與汀九橋之間的部份快線、以及由屯門公路通往汀九橋支路的部份快線會臨時封閉。,2019-11-10 05:00:00,汀九,blocked,22.3695704,114.0795824
2457,83208,汀九橋往九龍方向慢車。,2019-11-08 10:32:00,汀九,busy,22.3695704,114.0795824
